
 num     #instances         #bytes  class name
3313:             1             32  org.springframework.cloud.client.loadbalancer.AsyncLoadBalancerAutoConfiguration$LoadBalancerInterceptorConfig$$EnhancerBySpringCGLIB$$58d8a462
3314:             1             32  org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$LoadBalancerInterceptorConfig$$EnhancerBySpringCGLIB$$c4148d40
3315:             1             32  org.springframework.cloud.client.serviceregistry.AutoServiceRegistrationConfiguration$$EnhancerBySpringCGLIB$$59fe2253
3316:             1             32  org.springframework.cloud.client.serviceregistry.ServiceRegistryAutoConfiguration$$EnhancerBySpringCGLIB$$69fb81d1
3317:             1             32  org.springframework.cloud.commons.httpclient.HttpClientConfiguration$$EnhancerBySpringCGLIB$$6185df2b
3318:             1             32  org.springframework.cloud.commons.httpclient.HttpClientConfiguration$ApacheHttpClientConfiguration$$EnhancerBySpringCGLIB$$2c11da1c
3319:             2             32  org.springframework.cloud.commons.util.InetUtils$1
3320:             1             32  org.springframework.cloud.commons.util.UtilAutoConfiguration$$EnhancerBySpringCGLIB$$ac8be5c
3321:             1             32  org.springframework.cloud.context.environment.EnvironmentChangeEvent
3322:             1             32  org.springframework.cloud.netflix.archaius.ArchaiusAutoConfiguration$ArchaiusEndpointConfiguration$$EnhancerBySpringCGLIB$$7d91d133
3323:             1             32  org.springframework.cloud.netflix.archaius.ArchaiusEndpoint
3324:             1             32  org.springframework.cloud.netflix.eureka.EurekaClientAutoConfiguration$EurekaHealthIndicatorConfiguration$$EnhancerBySpringCGLIB$$c8a0ef93
3325:             1             32  org.springframework.cloud.netflix.eureka.EurekaDiscoveryClientConfiguration$$EnhancerBySpringCGLIB$$60ace28a
3326:             1             32  org.springframework.cloud.netflix.eureka.config.DiscoveryClientOptionalArgsConfiguration$$EnhancerBySpringCGLIB$$83b632e
3327:             1             32  org.springframework.cloud.netflix.eureka.server.CloudJacksonJson$CloudJacksonCodec
3328:             1             32  org.springframework.cloud.netflix.eureka.server.EurekaServerAutoConfiguration$CloudServerCodecs
3329:             1             32  org.springframework.cloud.netflix.eureka.server.EurekaServerAutoConfiguration$EurekaServerConfigBeanConfiguration$$EnhancerBySpringCGLIB$$d3bea93a
3330:             1             32  org.springframework.cloud.netflix.eureka.server.EurekaServerMarkerConfiguration$$EnhancerBySpringCGLIB$$9c0fcc2b
3331:             1             32  org.springframework.cloud.netflix.eureka.serviceregistry.EurekaRegistration
3332:             1             32  org.springframework.cloud.netflix.hystrix.HystrixAutoConfiguration$$EnhancerBySpringCGLIB$$f2895670
3333:             1             32  org.springframework.cloud.netflix.metrics.MetricsHandlerInterceptor
3334:             1             32  org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$$EnhancerBySpringCGLIB$$34b5c70a
3335:             1             32  org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsWebResourceConfiguration$$EnhancerBySpringCGLIB$$c72ca1d
3336:             1             32  org.springframework.cloud.netflix.metrics.servo.ServoMetricsAutoConfiguration$$EnhancerBySpringCGLIB$$399c037e
3337:             1             32  org.springframework.cloud.netflix.metrics.servo.ServoMetricsAutoConfiguration$MetricsTagConfiguration$$EnhancerBySpringCGLIB$$26469279
3338:             1             32  org.springframework.cloud.netflix.ribbon.eureka.RibbonEurekaAutoConfiguration$$EnhancerBySpringCGLIB$$1625417c
3339:             1             32  org.springframework.cloud.netflix.rx.RxJavaAutoConfiguration$$EnhancerBySpringCGLIB$$11c14b70
3340:             1             32  org.springframework.cloud.netflix.rx.RxJavaAutoConfiguration$RxJavaReturnValueHandlerConfig$$EnhancerBySpringCGLIB$$a0e35801
3341:             2             32  org.springframework.context.annotation.ConfigurationClassPostProcessor$1
3342:             2             32  org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor
3343:             2             32  org.springframework.context.event.DefaultEventListenerFactory
3344:             2             32  org.springframework.context.expression.BeanExpressionContextAccessor
3345:             2             32  org.springframework.context.expression.BeanFactoryAccessor
3346:             2             32  org.springframework.context.expression.BeanFactoryResolver
3347:             2             32  org.springframework.context.expression.EnvironmentAccessor
3348:             2             32  org.springframework.context.expression.MapAccessor
3349:             2             32  org.springframework.context.expression.StandardBeanExpressionResolver$1
3350:             2             32  org.springframework.core.$Proxy73
3351:             2             32  org.springframework.core.MethodIntrospector$2
3352:             1             32  org.springframework.core.annotation.MapAnnotationAttributeExtractor
3353:             2             32  org.springframework.core.convert.support.GenericConversionService$NoOpConverter
3354:             1             32  org.springframework.core.env.CompositePropertySource
3355:             1             32  org.springframework.core.env.StandardEnvironment
3356:             1             32  org.springframework.core.io.support.ResourcePropertySource
3357:             1             32  org.springframework.expression.spel.ast.NullLiteral
3358:             2             32  org.springframework.expression.spel.support.StandardOperatorOverloader
3359:             2             32  org.springframework.expression.spel.support.StandardTypeComparator
3360:             2             32  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToDateConverter
3361:             2             32  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToLongConverter
3362:             2             32  org.springframework.format.datetime.DateFormatterRegistrar$DateToCalendarConverter
3363:             2             32  org.springframework.format.datetime.DateFormatterRegistrar$DateToLongConverter
3364:             2             32  org.springframework.format.datetime.DateFormatterRegistrar$LongToCalendarConverter
3365:             2             32  org.springframework.format.datetime.DateFormatterRegistrar$LongToDateConverter
3366:             1             32  org.springframework.format.support.DefaultFormattingConversionService
3367:             2             32  org.springframework.http.HttpHeaders
3368:             2             32  org.springframework.http.converter.json.SpringHandlerInstantiator
3369:             2             32  org.springframework.jmx.export.annotation.AnnotationJmxAttributeSource
3370:             2             32  org.springframework.objenesis.instantiator.sun.SunReflectionFactoryInstantiator
3371:             2             32  org.springframework.objenesis.strategy.StdInstantiatorStrategy
3372:             1             32  org.springframework.scheduling.annotation.SchedulingConfiguration$$EnhancerBySpringCGLIB$$e469ab53
3373:             1             32  org.springframework.scheduling.concurrent.ConcurrentTaskScheduler
3374:             2             32  org.springframework.util.DefaultPropertiesPersister
3375:             2             32  org.springframework.web.context.request.SessionScope
3376:             1             32  org.springframework.web.context.support.StandardServletEnvironment
3377:             2             32  org.springframework.web.method.annotation.RequestParamMapMethodArgumentResolver
3378:             1             32  org.springframework.web.method.annotation.SessionAttributesHandler
3379:             1             32  org.springframework.web.servlet.ModelAndView
3380:             1             32  org.springframework.web.servlet.config.annotation.PathMatchConfigurer
3381:             2             32  org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMethodMappingNamingStrategy
3382:             2             32  org.springframework.web.servlet.mvc.method.annotation.JsonViewResponseBodyAdvice
3383:             2             32  org.springframework.web.servlet.mvc.method.annotation.MatrixVariableMapMethodArgumentResolver
3384:             2             32  org.springframework.web.servlet.mvc.method.annotation.ModelAndViewMethodReturnValueHandler
3385:             2             32  org.springframework.web.servlet.mvc.method.annotation.PathVariableMapMethodArgumentResolver
3386:             2             32  org.springframework.web.servlet.mvc.method.annotation.RedirectAttributesMethodArgumentResolver
3387:             1             32  org.springframework.web.servlet.mvc.method.annotation.RequestPartMethodArgumentResolver
3388:             1             32  org.springframework.web.servlet.mvc.method.annotation.ServletCookieValueMethodArgumentResolver
3389:             2             32  org.springframework.web.servlet.mvc.method.annotation.ViewMethodReturnValueHandler
3390:             2             32  org.springframework.web.servlet.mvc.method.annotation.ViewNameMethodReturnValueHandler
3391:             1             32  org.springframework.web.servlet.resource.ResourceUrlProvider
3392:             2             32  org.springframework.web.servlet.resource.ResourceUrlProviderExposingInterceptor
3393:             1             32  org.springframework.web.servlet.view.BeanNameViewResolver
3394:             1             32  org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator
